country,continent,year,lifeExp,pop,gdpPercap,fert,mort
Poland,Europe,1952,61.31,25730551,4029.329699,3.65,95
Poland,Europe,1957,65.77,28235346,4734.253019,3.33,77
Poland,Europe,1962,67.64,30329617,5338.752143,2.72,49.6
Poland,Europe,1967,69.61,31785378,6557.152776,2.3,35.7
Poland,Europe,1972,70.85,33039545,8006.506993,2.23,28.8
Poland,Europe,1977,70.67,34621254,9508.141454,2.27,23.3
Poland,Europe,1982,71.32,36227381,8451.531004,2.32,20
Poland,Europe,1987,70.98,37740710,9082.351172,2.19,16.6
Poland,Europe,1992,70.99,38370697,7738.881247,1.91,14.3
Poland,Europe,1997,72.75,38654957,10159.58368,1.52,10.4
Poland,Europe,2002,74.67,38625976,12002.23908,1.28,7.3
Poland,Europe,2007,75.563,38518241,15389.92468,1.31,6
Portugal,Europe,1952,59.82,8526050,3068.319867,3.1,94
Portugal,Europe,1957,61.51,8817650,3774.571743,3.12,87
Portugal,Europe,1962,64.39,9019800,4727.954889,3.19,78.7
Portugal,Europe,1967,66.6,9103000,6361.517993,3.13,61.7
Portugal,Europe,1972,69.26,8970450,9022.247417,2.88,47.6
Portugal,Europe,1977,70.41,9662600,10172.48572,2.57,29.5
Portugal,Europe,1982,72.77,9859650,11753.84291,2.07,19.9
Portugal,Europe,1987,74.06,9915289,13039.30876,1.65,14.5
Portugal,Europe,1992,74.86,9927680,16207.26663,1.5,9.7
Portugal,Europe,1997,75.97,10156415,17641.03156,1.48,6.6
Portugal,Europe,2002,77.29,10433867,19970.90787,1.45,4.7
Portugal,Europe,2007,78.098,10642836,20509.64777,1.37,3.3
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,4.98,66
Puerto Rico,Americas,1957,68.54,2260000,3907.156189,4.87,50
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,4.41,NA
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,3.53,NA
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,3.01,NA
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,2.77,NA
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,2.49,NA
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,2.28,NA
Puerto Rico,Americas,1992,73.911,3585176,14641.58711,2.18,NA
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,2.01,NA
Puerto Rico,Americas,2002,77.778,3859606,18855.60618,1.83,NA
Puerto Rico,Americas,2007,78.746,3942491,19328.70901,1.71,NA
Reunion,Africa,1952,52.724,257700,2718.885295,6.97,NA
Reunion,Africa,1957,55.09,308700,2769.451844,6.62,NA
Reunion,Africa,1962,57.666,358900,3173.72334,6.57,NA
Reunion,Africa,1967,60.542,414024,4021.175739,5.77,NA
Reunion,Africa,1972,64.274,461633,5047.658563,4.1,NA
Reunion,Africa,1977,67.064,492095,4319.804067,3.13,NA
Reunion,Africa,1982,69.885,517810,5267.219353,2.8,NA
Reunion,Africa,1987,71.913,562035,5303.377488,2.7,NA
Reunion,Africa,1992,73.615,622191,6101.255823,2.44,NA
Reunion,Africa,1997,74.772,684810,6071.941411,2.33,NA
Reunion,Africa,2002,75.744,743981,6316.1652,2.43,NA
Reunion,Africa,2007,76.442,798094,7670.122558,2.41,NA
Romania,Europe,1952,61.05,16630000,3144.613186,3.34,105
Romania,Europe,1957,64.1,17829327,3943.370225,2.73,81
Romania,Europe,1962,66.8,18680721,4734.997586,2.02,NA
Romania,Europe,1967,66.8,19284814,6470.866545,3.65,NA
Romania,Europe,1972,69.21,20662648,8011.414402,2.53,50.1
Romania,Europe,1977,69.46,21658597,9356.39724,2.58,39.3
Romania,Europe,1982,69.66,22356726,9605.314053,2.16,32.5
Romania,Europe,1987,69.53,22686371,9696.273295,2.41,32.6
Romania,Europe,1992,69.36,22797027,6598.409903,1.49,29.1
Romania,Europe,1997,69.72,22562458,7346.547557,1.3,26
Romania,Europe,2002,71.322,22404337,7885.360081,1.27,21.6
Romania,Europe,2007,72.476,22276056,10808.47561,1.33,15.3
Rwanda,Africa,1952,40,2534927,493.3238752,7.98,NA
Rwanda,Africa,1957,41.5,2822082,540.2893983,8.14,140.5
Rwanda,Africa,1962,43,3051242,597.4730727,8.2,123.4
Rwanda,Africa,1967,44.1,3451079,510.9637142,8.2,124
Rwanda,Africa,1972,44.6,3992121,590.5806638,8.28,134.1
Rwanda,Africa,1977,45,4657072,670.0806011,8.42,148
Rwanda,Africa,1982,46.218,5507565,881.5706467,8.42,111.8
Rwanda,Africa,1987,44.02,6349365,847.991217,8,93.1
Rwanda,Africa,1992,23.599,7290203,737.0685949,6.77,101.3
Rwanda,Africa,1997,36.087,7212583,589.9445051,6.16,121.7
Rwanda,Africa,2002,43.413,7852401,785.6537648,5.67,94.1
Rwanda,Africa,2007,46.242,8860588,863.0884639,5.17,56.8
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,6.2,NA
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,6.2,NA
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,6.28,NA
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,6.39,59.5
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,6.51,57.5
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,6.51,59.4
Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117,6.27,62.1
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,5.73,68.4
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,5.2,70.7
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,4.83,64.8
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,4.63,54
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,4.46,43.9
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,7.18,NA
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248,7.17,NA
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,7.24,NA
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,7.26,NA
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,7.3,110.3
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,7.3,83.4
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,7.05,63.1
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,6.33,45.2
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,5.52,30.3
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,4.59,22.1
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,3.63,18.2
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,3.05,16
Senegal,Africa,1952,37.278,2755589,1450.356983,6.54,138.1
Senegal,Africa,1957,39.329,3054547,1567.653006,6.81,128.8
Senegal,Africa,1962,41.454,3430243,1654.988723,7.04,126
Senegal,Africa,1967,43.563,3965841,1612.404632,7.23,124.7
Senegal,Africa,1972,45.815,4588696,1597.712056,7.41,117.5
Senegal,Africa,1977,48.879,5260855,1561.769116,7.46,100.7
Senegal,Africa,1982,52.379,6147783,1518.479984,7.28,87.4
Senegal,Africa,1987,55.769,7171347,1441.72072,6.93,75.5
Senegal,Africa,1992,58.196,8307920,1367.899369,6.4,69.6
Senegal,Africa,1997,60.187,9535314,1392.368347,5.84,71.2
Senegal,Africa,2002,61.6,10870037,1519.635262,5.41,63.9
Senegal,Africa,2007,63.062,12267493,1712.472136,5.14,51.9
Serbia,Europe,1952,57.996,6860147,3581.459448,3.27,NA
Serbia,Europe,1957,61.685,7271135,4981.090891,2.78,NA
Serbia,Europe,1962,64.531,7616060,6289.629157,2.57,NA
Serbia,Europe,1967,66.914,7971222,7991.707066,2.44,NA
Serbia,Europe,1972,68.7,8313288,10522.06749,2.37,NA
Serbia,Europe,1977,70.3,8686367,12980.66956,2.37,NA
Serbia,Europe,1982,70.162,9032824,15181.0927,2.33,NA
Serbia,Europe,1987,71.218,9230783,15870.87851,2.24,31.1
Serbia,Europe,1992,71.659,9826397,9325.068238,2,20.9
Serbia,Europe,1997,72.232,10336594,7914.320304,1.76,13.3
Serbia,Europe,2002,73.213,10111559,7236.075251,1.57,10.1
Serbia,Europe,2007,74.002,10150265,9786.534714,1.42,7.1
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,5.74,NA
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,5.89,229.8
Sierra Leone,Africa,1962,32.767,2467895,1116.639877,6.16,217.5
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,6.52,200.8
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,6.8,185.2
Sierra Leone,Africa,1977,36.788,3140897,1348.285159,7.01,173.2
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,7.03,164.1
Sierra Leone,Africa,1987,40.006,3868905,1294.447788,6.75,158.3
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,6.39,155.7
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,6.1,150.1
Sierra Leone,Africa,2002,41.012,5359092,699.489713,5.76,137.7
Sierra Leone,Africa,2007,42.568,6144562,862.5407561,5.23,120.5
Singapore,Asia,1952,60.396,1127000,2315.138227,6.62,70
Singapore,Asia,1957,63.179,1445929,2843.104409,6.42,44.1
Singapore,Asia,1962,65.798,1750200,3674.735572,5.27,30.8
Singapore,Asia,1967,67.946,1977600,4977.41854,3.82,25.3
Singapore,Asia,1972,69.521,2152400,8597.756202,2.84,19.6
Singapore,Asia,1977,70.795,2325300,11210.08948,1.95,12.3
Singapore,Asia,1982,71.76,2651869,15169.16112,1.74,10.7
Singapore,Asia,1987,73.56,2794552,18861.53081,1.62,7.9
Singapore,Asia,1992,75.788,3235865,24769.8912,1.72,5
Singapore,Asia,1997,77.158,3802309,33519.4766,1.61,3.8
Singapore,Asia,2002,78.77,4197776,36023.1054,1.37,2.6
Singapore,Asia,2007,79.972,4553009,47143.17964,1.29,2.3
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,3.53,NA
Slovak Republic,Europe,1957,67.45,3844277,6093.26298,3.27,NA
Slovak Republic,Europe,1962,70.33,4237384,7481.107598,2.94,NA
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,2.58,NA
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,2.5,NA
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,2.47,NA
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,2.3,22.2
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,2.17,17.7
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,1.9,14.3
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,1.46,11.6
Slovak Republic,Europe,2002,73.8,5410052,13638.77837,1.23,9.5
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,1.29,7.8
Slovenia,Europe,1952,65.57,1489518,4215.041741,2.61,NA
Slovenia,Europe,1957,67.85,1533070,5862.276629,2.36,NA
Slovenia,Europe,1962,69.15,1582962,7402.303395,2.33,NA
Slovenia,Europe,1967,69.18,1646912,9405.489397,2.33,NA
Slovenia,Europe,1972,69.82,1694510,12383.4862,2.24,NA
Slovenia,Europe,1977,70.97,1746919,15277.03017,2.17,NA
Slovenia,Europe,1982,71.063,1861252,17866.72175,1.92,14.6
Slovenia,Europe,1987,72.25,1945870,18678.53492,1.63,10.8
Slovenia,Europe,1992,73.64,1999210,14214.71681,1.38,7.7
Slovenia,Europe,1997,75.13,2011612,17161.10735,1.25,5.4
Slovenia,Europe,2002,76.66,2011497,20660.01936,1.23,4.1
Slovenia,Europe,2007,77.926,2009245,25768.25759,1.4,3.2
Somalia,Africa,1952,32.978,2526994,1135.749842,7.25,NA
Somalia,Africa,1957,34.977,2780415,1258.147413,7.25,NA
Somalia,Africa,1962,36.981,3080153,1369.488336,7.26,NA
Somalia,Africa,1967,38.977,3428839,1284.73318,7.25,NA
Somalia,Africa,1972,40.973,3840161,1254.576127,7.12,NA
Somalia,Africa,1977,41.974,4353666,1450.992513,7.01,NA
Somalia,Africa,1982,42.955,5828892,1176.807031,7.05,115.9
Somalia,Africa,1987,44.501,6921858,1093.244963,7.24,110.9
Somalia,Africa,1992,39.658,6099799,926.9602964,7.51,105.8
Somalia,Africa,1997,43.795,6633514,930.5964284,7.69,105.3
Somalia,Africa,2002,45.936,7753310,882.0818218,7.5,105.3
Somalia,Africa,2007,48.159,9118773,926.1410683,7.14,103.9
South Africa,Africa,1952,45.009,14264935,4725.295531,6.31,NA
South Africa,Africa,1957,47.985,16151549,5487.104219,6.22,NA
South Africa,Africa,1962,49.951,18356657,5768.729717,6.1,NA
South Africa,Africa,1967,51.927,20997321,7114.477971,5.77,NA
South Africa,Africa,1972,53.696,23935810,7765.962636,5.48,NA
South Africa,Africa,1977,55.527,27129932,8028.651439,5.06,78.6
South Africa,Africa,1982,58.161,31140029,8568.266228,4.6,62.2
South Africa,Africa,1987,60.834,35933379,7825.823398,4.05,51.4
South Africa,Africa,1992,61.888,39964159,7225.069258,3.41,46.4
South Africa,Africa,1997,60.236,42835005,7479.188244,2.98,50.9
South Africa,Africa,2002,53.365,44433622,7710.946444,2.8,54.7
South Africa,Africa,2007,49.339,43997828,9269.657808,2.58,48.6
Spain,Europe,1952,64.94,28549870,3834.034742,2.51,73
Spain,Europe,1957,66.66,29841614,4564.80241,2.69,57.4
Spain,Europe,1962,69.69,31158061,5693.843879,2.8,41.7
Spain,Europe,1967,71.44,32850275,7993.512294,2.85,32.1
Spain,Europe,1972,73.06,34513161,10638.75131,2.86,22.6
Spain,Europe,1977,74.39,36439000,13236.92117,2.59,19.7
Spain,Europe,1982,76.3,37983310,13926.16997,1.96,13.2
Spain,Europe,1987,76.9,38880702,15764.98313,1.49,10.4
Spain,Europe,1992,77.57,39549438,18603.06452,1.28,8.5
Spain,Europe,1997,78.77,39855442,20445.29896,1.2,6.1
Spain,Europe,2002,79.78,40152517,24835.47166,1.27,5.2
Spain,Europe,2007,80.941,40448191,28821.0637,1.4,4.4
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,5.9,92.6
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,5.83,81.8
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,5.3,67.1
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,4.73,57
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,4.08,51.9
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,3.63,45.6
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,3.22,34.1
Sri Lanka,Asia,1987,69.011,16495304,1876.766827,2.7,20.5
Sri Lanka,Asia,1992,70.379,17587060,2153.739222,2.39,18.2
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,2.25,16
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,2.25,13.2
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,2.31,10.7
Sudan,Africa,1952,38.635,8504667,1615.991129,6.65,NA
Sudan,Africa,1957,39.624,9753392,1770.337074,6.65,112.9
Sudan,Africa,1962,40.87,11183227,1959.593767,6.74,104.1
Sudan,Africa,1967,42.858,12716129,1687.997641,6.85,97.4
Sudan,Africa,1972,45.083,14597019,1659.652775,6.91,93.4
Sudan,Africa,1977,47.8,17104986,2202.988423,6.92,89.8
Sudan,Africa,1982,50.338,20367053,1895.544073,6.67,86.7
Sudan,Africa,1987,51.744,24725960,1507.819159,6.34,82.8
Sudan,Africa,1992,53.556,28227588,1492.197043,6.03,77.9
Sudan,Africa,1997,55.373,32160729,1632.210764,5.67,72.3
Sudan,Africa,2002,56.369,37090298,1993.398314,5.29,64.6
Sudan,Africa,2007,58.556,42292929,2602.394995,4.87,57.1
Swaziland,Africa,1952,41.407,290243,1148.376626,6.7,155.9
Swaziland,Africa,1957,43.424,326741,1244.708364,6.7,147
Swaziland,Africa,1962,44.992,370006,1856.182125,6.75,138.1
Swaziland,Africa,1967,46.633,420690,2613.101665,6.84,126.5
Swaziland,Africa,1972,49.552,480105,3364.836625,6.87,113.4
Swaziland,Africa,1977,52.537,551425,3781.410618,6.76,93.9
Swaziland,Africa,1982,55.561,649901,3895.384018,6.57,76.5
Swaziland,Africa,1987,57.678,779348,3984.839812,6.18,59.4
Swaziland,Africa,1992,58.474,962344,3553.0224,5.39,58.6
Swaziland,Africa,1997,54.289,1054486,3876.76846,4.56,76
Swaziland,Africa,2002,43.869,1130269,4128.116943,4.05,85.9
Swaziland,Africa,2007,39.613,1133066,4513.480643,3.76,74.7
Sweden,Europe,1952,71.86,7124673,8527.844662,2.24,20
Sweden,Europe,1957,72.49,7363802,9911.878226,2.3,17.1
Sweden,Europe,1962,73.37,7561588,12329.44192,2.26,15.6
Sweden,Europe,1967,74.16,7867931,15258.29697,2.27,12.6
Sweden,Europe,1972,74.72,8122293,17832.02464,1.91,10.4
Sweden,Europe,1977,75.44,8251648,18855.72521,1.65,8
Sweden,Europe,1982,76.42,8325260,20667.38125,1.63,6.8
Sweden,Europe,1987,77.19,8421403,23586.92927,1.84,6.2
Sweden,Europe,1992,78.16,8718867,23880.01683,2.08,5.1
Sweden,Europe,1997,79.39,8897619,25266.59499,1.53,3.6
Sweden,Europe,2002,80.04,8954175,29341.63093,1.67,3.3
Sweden,Europe,2007,80.884,9031088,33859.74835,1.89,2.7
Switzerland,Europe,1952,69.62,4815000,14734.23275,2.3,29.1
Switzerland,Europe,1957,70.56,5126000,17909.48973,2.39,23.6
Switzerland,Europe,1962,71.32,5666000,20431.0927,2.58,20.7
Switzerland,Europe,1967,72.77,6063000,22966.14432,2.4,16.9
Switzerland,Europe,1972,73.78,6401400,27195.11304,1.92,13.6
Switzerland,Europe,1977,75.39,6316424,26982.29052,1.57,9.8
Switzerland,Europe,1982,76.21,6468126,28397.71512,1.52,7.8
Switzerland,Europe,1987,77.41,6649942,30281.70459,1.55,7.1
Switzerland,Europe,1992,78.03,6995447,31871.5303,1.54,6.1
Switzerland,Europe,1997,79.37,7193761,32135.32301,1.49,4.9
Switzerland,Europe,2002,80.62,7361757,34480.95771,1.42,4.6
Switzerland,Europe,2007,81.701,7554661,37506.41907,1.46,4.1
Syria,Asia,1952,45.883,3661549,1643.485354,7.21,179.3
Syria,Asia,1957,48.284,4149908,2117.234893,7.37,142.4
Syria,Asia,1962,50.305,4834621,2193.037133,7.52,110.6
Syria,Asia,1967,53.655,5680812,1881.923632,7.57,87.4
Syria,Asia,1972,57.296,6701172,2571.423014,7.56,68.2
Syria,Asia,1977,61.195,7932503,3195.484582,7.36,53.9
Syria,Asia,1982,64.59,9410494,3761.837715,6.84,42.7
Syria,Asia,1987,66.974,11242847,3116.774285,5.96,34.3
Syria,Asia,1992,69.249,13219062,3340.542768,4.93,28
Syria,Asia,1997,71.527,15081016,4014.238972,4.28,22.6
Syria,Asia,2002,73.053,17155814,4090.925331,3.72,18.2
Syria,Asia,2007,74.143,19314747,4184.548089,3.24,14.8
Taiwan,Asia,1952,58.5,8550362,1206.947913,6.38,35
Taiwan,Asia,1957,62.4,10164215,1507.86129,6.33,36
Taiwan,Asia,1962,65.2,11918938,1822.879028,5.44,28
Taiwan,Asia,1967,67.5,13648692,2643.858681,4.6,21
Taiwan,Asia,1972,69.39,15226039,4062.523897,3.59,14
Taiwan,Asia,1977,70.59,16785196,5596.519826,2.9,11
Taiwan,Asia,1982,72.16,18501390,7426.354774,2.32,8
Taiwan,Asia,1987,73.4,19757799,11054.56175,1.7,5
Taiwan,Asia,1992,74.26,20686918,15215.6579,1.73,5
Taiwan,Asia,1997,75.25,21628605,20206.82098,1.77,7
Taiwan,Asia,2002,76.99,22454239,23235.42329,1.34,6
Taiwan,Asia,2007,78.4,23174294,28718.27684,1.1,NA
Tanzania,Africa,1952,41.215,8322925,716.6500721,6.73,153.2
Tanzania,Africa,1957,42.974,9452826,698.5356073,6.8,147.8
Tanzania,Africa,1962,44.246,10863958,722.0038073,6.8,141.9
Tanzania,Africa,1967,45.757,12607312,848.2186575,6.79,133.5
Tanzania,Africa,1972,47.62,14706593,915.9850592,6.76,124
Tanzania,Africa,1977,49.919,17129565,962.4922932,6.73,114
Tanzania,Africa,1982,50.608,19844382,874.2426069,6.58,107.6
Tanzania,Africa,1987,51.535,23040630,831.8220794,6.38,104.2
Tanzania,Africa,1992,50.44,26605473,825.682454,6.08,98.9
Tanzania,Africa,1997,48.466,30686889,789.1862231,5.78,91.4
Tanzania,Africa,2002,49.651,34593779,899.0742111,5.67,71.4
Tanzania,Africa,2007,52.517,38139640,1107.482182,5.59,51.5
Thailand,Asia,1952,50.848,21289402,757.7974177,6.14,131.8
Thailand,Asia,1957,53.63,25041917,793.5774148,6.14,112.3
Thailand,Asia,1962,56.061,29263397,1002.199172,6.16,95.8
Thailand,Asia,1967,58.285,34024249,1295.46066,6.01,80.8
Thailand,Asia,1972,60.405,39276153,1524.358936,5.18,65.8
Thailand,Asia,1977,62.494,44148285,1961.224635,4.03,52.9
Thailand,Asia,1982,64.597,48827160,2393.219781,3.02,43.4
Thailand,Asia,1987,66.084,52910342,2982.653773,2.35,35.1
Thailand,Asia,1992,67.298,56667095,4616.896545,2,27.3
Thailand,Asia,1997,67.521,60216677,5852.625497,1.78,21.7
Thailand,Asia,2002,68.564,62806748,5913.187529,1.62,17.5
Thailand,Asia,2007,70.616,65068149,7458.396327,1.5,14
Togo,Africa,1952,38.596,1219113,859.8086567,6.33,186.9
Togo,Africa,1957,41.208,1357445,925.9083202,6.4,171.5
Togo,Africa,1962,43.922,1528098,1067.53481,6.62,156.4
Togo,Africa,1967,46.769,1735550,1477.59676,6.91,141.8
Togo,Africa,1972,49.759,2056351,1649.660188,7.18,127.2
Togo,Africa,1977,52.887,2308582,1532.776998,7.28,114.1
Togo,Africa,1982,55.471,2644765,1344.577953,7.1,102.7
Togo,Africa,1987,56.941,3154264,1202.201361,6.68,94
Togo,Africa,1992,58.061,3747553,1034.298904,6.08,87.9
Togo,Africa,1997,58.39,4320890,982.2869243,5.52,81.2
Togo,Africa,2002,57.561,4977378,886.2205765,5.17,72.6
Togo,Africa,2007,58.42,5701579,882.9699438,4.92,64.1
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,5.29,73.373021320853
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,5.34,62.5
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971,5.05,53.1
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,3.99,46.7
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419,3.43,42.2
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209,3.27,37.4
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,3.26,32.3
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,2.83,28.4
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,2.23,26.2
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126,1.84,25.5
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,1.74,25.1
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,1.79,22.8
Tunisia,Africa,1952,44.6,3647735,1468.475631,6.73,NA
Tunisia,Africa,1957,47.1,3950849,1395.232468,6.87,NA
Tunisia,Africa,1962,49.579,4286552,1660.30321,7.12,178.7
Tunisia,Africa,1967,52.053,4786986,1932.360167,6.87,141.4
Tunisia,Africa,1972,55.602,5303507,2753.285994,6.16,110.9
Tunisia,Africa,1977,59.837,6005061,3120.876811,5.71,83.2
Tunisia,Africa,1982,64.048,6734098,3560.233174,5.02,62.2
Tunisia,Africa,1987,66.894,7724976,3810.419296,4.08,49.5
Tunisia,Africa,1992,70.001,8523077,4332.720164,3.19,41.2
Tunisia,Africa,1997,71.973,9231669,4876.798614,2.39,31.9
Tunisia,Africa,2002,73.042,9770575,5722.895655,2.04,23.3
Tunisia,Africa,2007,73.923,10276158,7092.923025,2.04,17.5
Turkey,Europe,1952,43.585,22235677,1969.10098,6.64,167.14485530547
Turkey,Europe,1957,48.079,25670939,2218.754257,6.46,177.8
Turkey,Europe,1962,52.098,29788695,2322.869908,6.18,157.1
Turkey,Europe,1967,54.336,33411317,2826.356387,5.8,136.6
Turkey,Europe,1972,57.005,37492953,3450.69638,5.38,119.3
Turkey,Europe,1977,59.507,42404033,4269.122326,4.74,101.5
Turkey,Europe,1982,61.036,47328791,4241.356344,4.11,82.6
Turkey,Europe,1987,63.108,52881328,5089.043686,3.43,64.8
Turkey,Europe,1992,66.146,58179144,5678.348271,2.91,50.5
Turkey,Europe,1997,68.835,63047647,6601.429915,2.61,38.5
Turkey,Europe,2002,70.845,67308928,6508.085718,2.36,28.3
Turkey,Europe,2007,71.777,71158647,8458.276384,2.17,20.2
Uganda,Africa,1952,39.978,5824797,734.753484,6.9,NA
Uganda,Africa,1957,42.571,6675501,774.3710692,6.94,141.5
Uganda,Africa,1962,45.344,7688797,767.2717398,7.04,127.3
Uganda,Africa,1967,48.051,8900294,908.9185217,7.11,117.2
Uganda,Africa,1972,51.016,10190285,950.735869,7.11,113.7
Uganda,Africa,1977,50.35,11457758,843.7331372,7.1,123.3
Uganda,Africa,1982,49.849,12939400,682.2662268,7.1,125
Uganda,Africa,1987,51.509,15283050,617.7244065,7.1,114.7
Uganda,Africa,1992,48.825,18252190,644.1707969,7.07,106.8
Uganda,Africa,1997,44.578,21210254,816.559081,6.97,98.1
Uganda,Africa,2002,47.813,24739869,927.7210018,6.77,81.6
Uganda,Africa,2007,51.542,29170398,1056.380121,6.43,59.2
United Kingdom,Europe,1952,69.18,50430000,9979.508487,2.15,29
United Kingdom,Europe,1957,70.42,51430000,11283.17795,2.48,24.1
United Kingdom,Europe,1962,70.76,53292000,12477.17707,2.79,22
United Kingdom,Europe,1967,71.36,54959000,14142.85089,2.61,19.1
United Kingdom,Europe,1972,72.01,56079000,15895.11641,2.07,17.2
United Kingdom,Europe,1977,72.76,56179000,17428.74846,1.74,14.1
United Kingdom,Europe,1982,74.04,56339704,18232.42452,1.76,10.8
United Kingdom,Europe,1987,75.007,56981620,21664.78767,1.83,9.2
United Kingdom,Europe,1992,76.42,57866349,22705.09254,1.79,7
United Kingdom,Europe,1997,77.218,58808266,26074.53136,1.73,5.8
United Kingdom,Europe,2002,78.471,59912431,29478.99919,1.67,5.3
United Kingdom,Europe,2007,79.425,60776238,33203.26128,1.84,4.9
United States,Americas,1952,68.44,157553000,13990.48208,3.3,30.7
United States,Americas,1957,69.49,171984000,14847.12712,3.74,27.3
United States,Americas,1962,70.21,186538000,16173.14586,3.48,24.9
United States,Americas,1967,70.76,198712000,19530.36557,2.56,22
United States,Americas,1972,71.34,209896000,21806.03594,2.01,18.3
United States,Americas,1977,73.38,220239000,24072.63213,1.78,14.5
United States,Americas,1982,74.65,232187835,25009.55914,1.81,11.7
United States,Americas,1987,75.02,242803533,29884.35041,1.87,10.2
United States,Americas,1992,76.09,256894189,32003.93224,2.04,8.8
United States,Americas,1997,76.81,272911760,35767.43303,1.97,7.5
United States,Americas,2002,77.31,287675526,39097.09955,2.02,6.9
United States,Americas,2007,78.242,301139947,42951.65309,2.12,6.6
Uruguay,Americas,1952,66.071,2252965,5716.766744,2.72,51
Uruguay,Americas,1957,67.044,2424959,6150.772969,2.83,57.7
Uruguay,Americas,1962,68.253,2598466,5603.357717,2.89,54.9
Uruguay,Americas,1967,68.468,2748579,5444.61962,2.83,51.2
Uruguay,Americas,1972,68.673,2829526,5703.408898,2.97,47.8
Uruguay,Americas,1977,69.481,2873520,6504.339663,2.91,46.5
Uruguay,Americas,1982,70.805,2953997,6920.223051,2.61,29.4
Uruguay,Americas,1987,71.918,3045153,7452.398969,2.52,23.2
Uruguay,Americas,1992,72.752,3149262,8137.004775,2.49,19.1
Uruguay,Americas,1997,74.223,3262838,9230.240708,2.33,16.8
